"content","label"
"Kashmir’s future kept in limbo. SC of India refuses urgent hearing on IIOJK statehood, deferring to 10 October. #StandwithKashmir #StandwithKashmir   #bb27 #bb27  #BOYS2PLANET #BOYS2PLANET  #vivoV60xLingOrm #vivoV60xLingOrm  #paofc #paofc  #aespa #aespa  #thomaskong #thomaskong","Negative"
"We Stand with Kashmir Students

 We condemn brutal arrests & demand immediate release of students unconditional withdrawal of FIRs & a peaceful solution respecting Kashmir's will
Let's raise our voices for Kashmir's freedom #KashmirDeservesJustice #KashmirDeservesJustice  #StandWithKashmir #StandWithKashmir   #FreeKashmir #FreeKashmir","Negative"
"Gilani’s legacy lives on.
Kashmir’s struggle for justice and freedom cannot be erased.
Let’s raise his voice globally.  #StandWithKashmir #StandWithKashmir   #GilaniMartyrdom2025 #GilaniMartyrdom2025","Negative"
"On Sept 1, Kashmiris honor Gilani at Hyderpora and across the world.
His message was clear: the struggle continues until freedom.  #StandWithKashmir #StandWithKashmir   #GilaniMartyrdom2025 #GilaniMartyrdom2025","Negative"
"The world must act.
Yasin Malik’s imprisonment is not just about one man—it’s about the freedom of Kashmiris.
Raise your voice. Demand justice. #FreeYasinMalik #FreeYasinMalik  #StandWithKashmir #StandWithKashmir   #JusticeForKashmir #JusticeForKashmir","Negative"
"“Yasin Malik is unafraid and undefeated.”
At an event in Washington, U.S. attorney Mowahid Hussain Shah hailed the imprisoned Kashmiri leader as a symbol of resilience and justice. #FreeYasinMalik #FreeYasinMalik  #StandWithKashmir #StandWithKashmir","Negative"
"Brussels Conference: Diplomats & activists call for UN-backed solution. Pakistan reaffirms support for Kashmir’s right to self-determination. EU urged to press India on human rights violations. #Bangladesh #Bangladesh  #bbtvi #bbtvi  #yks25 #yks25  #UNAction #UNAction  #StandWithKashmir #StandWithKashmir","Negative"
"Kashmir’s FAT schools stood as bridges between heritage & modernity.
Their takeover risks erasing identity & destabilizing education.
Will the world watch in silence?  #Priscila #Priscila  #ssc_protest #ssc_protest  #ToxicTheMovie #ToxicTheMovie  #KashmirUnderSiege #KashmirUnderSiege  #StandWithKashmir #StandWithKashmir","Negative"
"For decades, FAT schools have balanced modern education & Islamic traditions.
Now, the govt takeover threatens to erase this heritage—pushing politics into classrooms. #Bangladesh #Bangladesh  #bbtvi #bbtvi  #yks25 #yks25  #KashmirCrisis #KashmirCrisis  #StandWithKashmir #StandWithKashmir","Negative"
"The APHC urges the UN to intervene before it’s too late.
Kashmir’s future depends on justice, self-determination & respect for international law.
Will the world listen—or look away?  #Priscila #Priscila  #ssc_protest #ssc_protest  #ToxicTheMovie #ToxicTheMovie  #UNAction #UNAction  #StandWithKashmir #StandWithKashmir","Negative"
"The Hindutva agenda seeks to erase Kashmiri identity and replace it with a Hindu-first narrative.
From distorting history to suppressing culture, India’s moves are designed to crush Kashmiri aspirations. #Priscila #Priscila  #ssc_protest #ssc_protest  #ToxicTheMovie #ToxicTheMovie  #StandWithKashmir #StandWithKashmir   #BJPagenda #BJPagenda","Negative"
"https://facebook.com/Royalnewstelevision/posts/pfbid025gEy22o1JDtMhAU7FWfUREEtaB6YPgpE46D9UWN3wzWcjzDTAwnSFYEmgNmYXbVYl… https:// ision/posts/pfbid025gEy22o1JDtMhAU7FWfUREEtaB6YPgpE46D9UWN3wzWcjzDTAwnSFYEmgNmYXbVYl … Pakistan Exposes RAW’s Sinister Plot in Occupied Kashmir #KashmirIssue #KashmirIssue  #PakistanExposesRAW #PakistanExposesRAW  #IndianTerrorism #IndianTerrorism  #GlobalPeaceThreat #GlobalPeaceThreat  #StandWithKashmir #StandWithKashmir","Negative"
"AJK is NOT a province. Making it one betrays Kashmiris, legitimizes India’s 370 move, and kills the dream of self-determination. Don’t sell Kashmir for politics. #StandWithKashmir #StandWithKashmir   #AJK #AJK","Negative"
"Raise your voice. Demand justice. #StandWithKashmir #StandWithKashmir   #IIOJKUnderSiege #IIOJKUnderSiege  #YKS2025Tercih #YKS2025Tercih","Negative"
"On the #International #International Day of #Victims #Victims of #terrorism #terrorism , the plight of #Kashmiris #Kashmiris reminds the world that state-sponsored #terrorism #terrorism in #IIOJK #IIOJK has claimed #countless #countless  #lives #lives through killings, rapes, and disappearances for over #three #three decades. #StandWithKashmir #StandWithKashmir   #Amakhosi4Life #Amakhosi4Life  #dubai #dubai","Negative"
"Incredible to see the army stepping up like this. True strength shines in service!  #AsimTrashIndia #AsimTrashIndia  #StandWithKashmir #S tandWithKashmir","Negative"
"Modi, before lecturing Pakistan, fix India’s misery!
Not a “4th largest economy” — a hub of hunger, poverty & fascism.
From blinded Kashmiris to burnt Manipur & starving millions — RSS-BJP is the real terror. #ModiFail #ModiFail  #BJPFascism #BJPFascism  #IndiaExposed #IndiaExposed  #HumanRights #HumanRights  #StandWithKashmir #StandWithKashmir","Negative"
"Indian-Illegally Occupied Jammu & Kashmir (IIOJK) remains under brutal military occupation, with over a million troops enforcing daily violence and erasing Kashmiri identity. #Kashmir #Kashmir  #IIOJK #IIOJK  #StandWithKashmir #StandWithKashmir   #FreeKashmir #FreeKashmir  #بی_ایل_اے_دہشتگرد_عثمان_قاضی #بی_ایل_اے_دہشتگرد_عثمان_قاضی","Negative"
"Kashmir is chained by fear,
but not broken.
Every raid, every curfew, every silence
writes the same truth—
this is occupation.

And every truth ends the same way:
freedom.
Kashmir will rise. #FreeKashmir #FreeKashmir  #KashmirUnderOccupation #KashmirUnderOccupation  #KashmirWillRise #KashmirWillRise  #StandWithKashmir #StandWithKashmir","Negative"
"Article 370 Abrogated, Identity Attacked
India’s 2019 land grabs, outsider domiciles and demographic engineering exposed its colonial project in Kashmir. #Kashmir #Kashmir  #IIOJK #IIOJK  #Srinagar #Srinagar  #5اگست #5اگست  #Article370 #Article370  #HumanRightsViolations #HumanRightsViolations  #StandWithKashmir #StandWithKashmir   #BBNaija #BBNaija  #bbtvi #bbtvi  #PerthSanta #PerthSanta","Negative"
"On 15 August, India celebrated independence but Kashmiris marked Black Day with freedom and Pakistan Zindabad slogans, rejecting 78 years of illegal occupation. #Kashmir #Kashmir  #IIOJK #IIOJK  #หมอบีทูตสื่อวิญญาณ #หมอบีทูตสื่อวิญญาณ  #BBNaija #BBNaija  #bbtvi #bbtvi  #PerthSanta #PerthSanta  #KashmirResistance #KashmirResistance  #StandWithKashmir #StandWithKashmir","Negative"
"On 15 August, #India #India waved flags, but #Kashmiris #Kashmiris raised black flags. Srinagar to Sopore echoed with Azadi & #PakistanZindabad #PakistanZindabad slogans, rejecting 78 years of illegal occupation. The world must listen. #KashmirBlackDay #KashmirBlackDay  #KashmirBleeds #KashmirBleeds  #StandWithKashmir #StandWithKashmir   #Azadi #Azadi  #HumanRights #HumanRights  #DOMIIA #DOMIIA","Negative"
"#JusticeForKashmir #JusticeForKashmir  #KashmirBleeds #KashmirBleeds  #JusticeDelayedJusticeDenied #JusticeDelayedJusticeDenied  #NeverForget #NeverForget  #SistersVoice #SistersVoice  #FightForJustice #FightForJustice  #HumanRights #HumanRights  #StandWithKashmir #StandWithKashmir   #CourageInGrief #CourageInGrief  #LoveLivesOn #LoveLivesOn  #VoicesForJustice #VoicesForJustice  #GoneTooSoon #GoneTooSoon","Negative"
"This photo captures the stark reality of Indian Independence Day in occupied Kashmir. #Kashmir #Kashmir  #IndependenceDay #IndependenceDay  #FreeKashmir #FreeKashmir  #StandWithKashmir #StandWithKashmir   #KashmirBleeds #KashmirBleeds  #RightToSelfDetermination #RightToSelfDetermination","Negative"
"We stand with Kashmir . #AsimTrashIndia #AsimTrashIndia  #StandWithKashmir #Stand WithKashmir","Negative"
"It is not Independence day.we call it occupation,the Black Day. #AsimTrashIndia #AsimTrashIndia  #StandWithKashmir #StandWithKashmir","Negative"
"The world must know: Kashmiris are looking inside while India celebrates outside. #AsimTrashIndia #AsimTrashIndia  #StandWithKashmir #StandWithKashmir","Negative"
"15 August is a Black Day. #AsimTrashIndia #AsimTrashIndia  #StandWithKashmir #StandWithKashmir","Negative"
"We stand with our MUSLIM BROTHERS.15 AUGUST is a Black Day for Kashmir. #AsimTrashIndia #AsimTrashIndia  #StandWithKashmir #StandWithKashmir","Negative"
"The world must know:15th August is a Black Day of occupation not liberation. #AsimTrashIndia #AsimTrashIndia  #StandWithKashmir #StandWithKashmir","Negative"
"Every Indian flag on 15 August is a reminder of chains in Kashmir.
It's a Black Day. #AsimTrashIndia #AsimTrashIndia  #StandWithKashmir #StandWithKashmir","Negative"
"You are .15 August is a Black Day not celebration.We stand with Kashmir. #AsimTrashIndia #AsimTrashIndia  #StandWithKashmir #StandWithKashmir","Negative"
"They call it Independence,we call it injustice.15 August is a Black Dayfor Kashmir. #AsimTrashIndia #AsimTrashIndia  #StandWithKashmir #StandWithKashmir","Negative"
"Kashmiris are looked inside while India celebratesoutside.This is why 15 August is a Black Day. #AsimTrashIndia #AsimTrashIndia  #StandWithKashmir #StandWithKashmir","Negative"
"15 August,a Black Day that Pakistan never forget. #AsimTrashIndia #AsimTrashIndia  #StandWithKashmir #StandWithKashmir","Negative"
"We stand with Kashmiris.
15 August is a Black Day,not celebration. #AsimTrashIndia #AsimTrashIndia  #StandWithKashmir #StandWithKashmir","Negative"
"#AsimTrashIndia #AsimTrashIndia  #StandWithKashmir #StandWithKashmir","Negative"
"#AsimTrashIndia #AsimTrashIndia  #StandWithKashmir #StandWithKashmir","Negative"
"#AsimTrashIndia #AsimTrashIndia  #StandWithKashmir #StandWithKashmir","Negative"
"#AsimTrashIndia #AsimTrashIndia  #StandWithKashmir #StandWithKashmir","Negative"
"#AsimTrashIndia #AsimTrashIndia  #StandWithKashmir #StandWithKashmir","Negative"
"#AsimTrashIndia #AsimTrashIndia  #StandWithKashmir #StandWithKashmir","Negative"
"15 August Black Day is not just a date...it’s the tears, fear, and loss of Kashmiris under Indian occupation. Pakistan will never abandon them and dreams of freedom for Kashmir. #AsimTrashIndia #AsimTrashIndia  #StandWithKashmir #StandWithKashmir","Negative"
"India’s occupation is illegal. Kashmir’s resistance is legitimate. #StandWithKashmir #StandWithKashmir   #AsimTrashIndia #AsimTrashIndia","Negative"
"#AsimTrashIndia #AsimTrashIndia  #StandwithKashmir #StandwithKashmir","Negative"
"#StandwithKashmir #StandwithKashmir","Negative"
"77 years of occupation. 77 years of resistance. #AsimTrashIndia #AsimTrashIndia  #StandWithKashmir #StandWithKashmir","Negative"
"India's so called Independence comes with curfews in That's why 15 August is a Black Day. #AsimTrashIndia #AsimTrashIndia  #StandWithKashmir #StandWithKashmir","Negative"
"قیامت کے دن اور خدا پر نہ چھوڑو 
قیامت سے یہ لوگ ڈرتے نہیں ہیں 
اسی چوک میں خون بہتا رہا ہے 
اسی چوک میں ظالموں کو سزا دو۔ #BlackDay15thAugust2021 #BlackDay15thAugust2021  #StandwithKashmir #StandwithKashmir","Negative"
"No amount of force can break the spirit of the Kashmiri people #AsimTrashIndia #AsimTrashIndia  #Standwithkashmir #Standwithkashmir","Negative"
"treating Kashmir as a territory to be controlled rather than a people to be respected. #AsimTrashIndia #AsimTrashIndia  #Standwithkashmir #Standwithkashmir","Negative"
"Kashmir & Pakistan — one struggle, one victory, one destiny. #StandWithKashmir #StandWithKashmir   #AsimTrashIndia #AsimTrashIndia","Negative"
"No speech in Delhi can silence the cries from Srinagar — for Kashmir, 15 August will always be Black Day. #AsimTrashIndia #AsimTrashIndia  #StandwithKashmir #StandwithKashmir","Negative"
"India’s “Azadi” is Kashmir’s captivity.
That’s why every 15 August is Black Day — and will remain so until Kashmir is free. #AsimTrashIndia #AsimTrashIndia  #StandWithKashmir #StandWithKashmir   #IndependanceDay2025 #IndependanceDay2025","Negative"
"In India, they call it freedom; in Kashmir, they call it the Black Day of their stolen homeland. #AsimTrashIndia #AsimTrashIndia  #StandWithKashmir #StandWithKashmir","Negative"
"You may call it Independence Day, but in Kashmir, it is remembered as Black Day — a day of mourning under the shadow of occupation."" #AsimTrashIndia #AsimTrashIndia  #StandWithKashmir #StandWithKashmir","Negative"
"You may call it Independence Day, but in Kashmir, it is remembered as Black Day — a day of mourning under the shadow of occupation. #AsimTrashIndia #AsimTrashIndia  #StandwithKashmir #StandwithKashmir","Negative"
"On 15 August, you may fool the world with parades, but you can’t hide the truth from Kashmir.
For us, it’s Black Day — the anniversary of unending occupation. #AsimTrashIndia #AsimTrashIndia  #StandWithKashmir #StandWithKashmir   #IndependanceDay2025 #IndependanceDay2025","Negative"
"Black Day — that’s what 15 August means in Kashmir.
Not lights. Not songs. Only grief, silence, and the shadow of Indian guns. #AsimTrashIndia #AsimTrashIndia  #StandWithKashmir #StandWithKashmir   #IndependanceDay2025 #IndependanceDay2025","Negative"
"KASHMIR & PAKISTAN — a bond forged in faith, sacrifice, and shared destiny. Together, we stand strong today for a free and prosperous tomorrow. #AsimTrashIndia #AsimTrashIndia  #StandwithKashmir #StandwithKashmir","Negative"
"India’s independence celebrations are Kashmir’s mourning day.
That’s why 15 August will forever be Black Day — a day that reminds the world of broken promises and stolen freedoms. #AsimTrashIndia #AsimTrashIndia  #StandWithKashmir #StandWithKashmir   #IndependanceDay2025 #IndependanceDay2025","Negative"
"KASHMIR — our shared dream, where every hope is woven with unity, every prayer calls for peace, and every heart beats for freedom #AsimTrashIndia #AsimTrashIndia  #StandwithKashmir #StandwithKashmir","Negative"
"Every year you wave your flag on 15 August, and every year Kashmir marks it as Black Day.
Because for us, it’s not freedom — it’s another 365 days of occupation, curfews, and injustice. #AsimTrashIndia #AsimTrashIndia  #StandWithKashmir #StandWithKashmir   #IndependanceDay2025 #IndependanceDay2025","Negative"
"15 August may be India’s Independence Day, but for Kashmir, it will forever be a Black Day — a reminder of broken promises and unending oppression."" #AsimTrashIndia #AsimTrashIndia  #StandWithKashmir #StandWithKashmir","Negative"
"Trump cabinet officials told a federal appeals court that ruling president’s global tariffs illegal would seriously harm US foreign policy, with Treasury Secretary Scott Bessent warning of “dangerous diplomatic embarrassment.”","Negative"
"'We shouldn't ignore this:' Longtime investor Rebecca Patterson warns Trump could damage Fed independence","Negative"
"抵达中国天津，期待在上海合作组织峰会期间展开深入讨论，并与各国领导人会晤。","Negative"
"GM Billionaires Just broke Yap Jail and earned 5+ quality Yaps Big thanks to the @billions_ntwk @billions_ntwk community.

Especially @jgonzalezferrer @jgonzalezferrer for inspiring me and the whole community gBillion","Negative"
"This may trigger some people","Negative"
"gWarden fam! Less than 24 hours left till the @wardenprotocol @wardenprotocol Season 2 snapshot! 

S1 rank = #3824
S2 rank = ...? Any guesses This is your final shot to lock in rewards before the huge and final Season 3 launch. 

Don’t sleep on it! WM","Negative"
"Almost half of Americans don’t like Elon Musk,if you like him leave a red heart or give him thumbs up","Negative"
